Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2021-11-12 00:00:00+05:30,TCS.NS,3292.0793226973265,3318.5116419904834,3273.0178934341156,3310.906005859375,1747259,39.56627636065218,16.581890148041143
2021-11-15 00:00:00+05:30,TCS.NS,3312.7372987684685,3351.7991454629896,3312.7372987684685,3336.49365234375,1809157,39.8720560748536,16.710039827434017
2021-11-16 00:00:00+05:30,TCS.NS,3351.2355929636647,3357.385987126865,3325.8830121258893,3339.404296875,2013204,39.90683911179493,16.72461710259428
2021-11-17 00:00:00+05:30,TCS.NS,3333.958560866141,3345.4611213481194,3292.455261282688,3307.009521484375,1632914,39.51971225483239,16.562375527041496
2021-11-18 00:00:00+05:30,TCS.NS,3300.670817243409,3306.0232115489866,3240.998543911995,3263.6279296875,2136598,39.0012897907206,16.34510907841689
2021-11-22 00:00:00+05:30,TCS.NS,3266.1634784030057,3301.4223909886555,3230.3883077558953,3247.3837890625,3167936,38.807167651320505,16.263754139642913
2021-11-23 00:00:00+05:30,TCS.NS,3234.801259277238,3268.557702621719,3199.871085432294,3252.876708984375,2153461,38.872809619794154,16.29126413073759
2021-11-24 00:00:00+05:30,TCS.NS,3260.341635988126,3279.9195527149977,3215.0826330884743,3233.205078125,2161746,38.63772798906548,16.192743417263486
2021-11-25 00:00:00+05:30,TCS.NS,3233.7687594392073,3251.7034558167024,3224.519899284415,3235.646728515625,1849619,38.66690641151559,16.20497184612423
2021-11-26 00:00:00+05:30,TCS.NS,3216.0216727257066,3277.0556606752457,3203.7208849951016,3236.53857421875,1941251,38.67756422345542,16.209438444527223
2021-11-29 00:00:00+05:30,TCS.NS,3236.8203387664157,3314.005048331024,3198.6037153319794,3288.32373046875,2981745,39.29641169298219,16.46879215940677
2021-11-30 00:00:00+05:30,TCS.NS,3277.994729304582,3346.3058483412215,3277.994729304582,3313.81689453125,5588446,39.601062315144,16.596468645922023
2021-12-01 00:00:00+05:30,TCS.NS,3319.309955755398,3370.9540993385795,3319.309955755398,3359.49853515625,2102118,40.146971022421724,16.825254345451246
2021-12-02 00:00:00+05:30,TCS.NS,3370.2032847416467,3425.4156218639664,3356.024755651658,3420.626708984375,3152938,40.877470231648836,17.131400355508465
2021-12-03 00:00:00+05:30,TCS.NS,3423.960079031078,3442.2702772883304,3409.3120579718375,3418.326171875,2486263,40.849978153381926,17.11987865916262
2021-12-06 00:00:00+05:30,TCS.NS,3418.326140750281,3434.8053648806144,3307.103470505611,3320.624755859375,1849642,39.682418210556584,16.63056421024378
2021-12-07 00:00:00+05:30,TCS.NS,3345.132136813832,3378.466085124538,3309.2629763114437,3365.789794921875,1484458,40.22215338099755,16.85676263295375
2021-12-08 00:00:00+05:30,TCS.NS,3381.282934011821,3423.959730526437,3381.282934011821,3405.6025390625,1428660,40.69792709204708,17.056155351642712
2021-12-09 00:00:00+05:30,TCS.NS,3389.733926541785,3412.973792104641,3348.4186099855974,3381.9873046875,1567957,40.41571826825406,16.93788403209045
2021-12-10 00:00:00+05:30,TCS.NS,3366.259482115498,3419.7815994043635,3356.9636271261907,3414.89892578125,1510718,40.809021579603844,17.102714107183104
2021-12-13 00:00:00+05:30,TCS.NS,3427.2928955762704,3438.5607078356993,3381.939905383224,3389.40478515625,1883864,40.50435928724008,16.975032729785397
2021-12-14 00:00:00+05:30,TCS.NS,3385.039183902807,3413.2087194137875,3358.465876221929,3402.692138671875,1747007,40.66314697265625,17.04157929920306
2021-12-15 00:00:00+05:30,TCS.NS,3399.12341185685,3401.940364960599,3341.0471370035375,3352.5029296875,1603233,40.06337153068236,16.790218508977315
2021-12-16 00:00:00+05:30,TCS.NS,3363.442152456464,3388.2782442213716,3352.1743395504122,3363.066650390625,2072320,40.189611022832516,16.843124407225048
2021-12-17 00:00:00+05:30,TCS.NS,3382.691156072766,3428.56063374524,3355.6483606625334,3365.648681640625,4333992,40.22046703681435,16.85605590043885
2021-12-20 00:00:00+05:30,TCS.NS,3370.01527256868,3385.978008604809,3295.9762551975195,3339.873779296875,2312310,39.91244956138713,16.726968394335028
2021-12-21 00:00:00+05:30,TCS.NS,3364.05260620739,3419.0301925534545,3348.794108631306,3388.1376953125,2340989,40.489217200197174,16.96868680979867
2021-12-22 00:00:00+05:30,TCS.NS,3402.879628434208,3414.8986751781895,3386.212654536662,3409.2177734375,1224328,40.74113017970244,17.07426139849502
2021-12-23 00:00:00+05:30,TCS.NS,3425.4157226244647,3446.5428755189414,3408.514000308883,3439.21875,1792861,41.09965045411089,17.224514198427407
