Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2021-11-12 00:00:00+05:30,BHARTIARTL.NS,722.3938728748109,734.2202391428841,714.7560113266802,732.741943359375,9207508,-27.188940384392396,6.967876981355792
2021-11-15 00:00:00+05:30,BHARTIARTL.NS,729.2925524198531,735.2057352773113,725.5475486405309,726.8779907226562,5454742,-26.97135401568298,6.912114784353902
2021-11-16 00:00:00+05:30,BHARTIARTL.NS,730.6230720798055,731.312955516829,716.5299968035233,719.7329711914062,4639931,-26.70623269726925,6.8441705134215125
2021-11-17 00:00:00+05:30,BHARTIARTL.NS,714.0660514261584,721.7531766464116,705.88616099753,709.6311645507812,8002927,-26.33139757145756,6.748109210258475
2021-11-18 00:00:00+05:30,BHARTIARTL.NS,710.1731757843794,712.9819734902885,697.7555169169962,704.0136108398438,4469597,-26.122954020031308,6.694690099275806
2021-11-22 00:00:00+05:30,BHARTIARTL.NS,729.2925925639586,745.0118165557053,722.4924078427609,731.3621826171875,36884348,-27.13774332531308,6.95475639613149
2021-11-23 00:00:00+05:30,BHARTIARTL.NS,734.2202302623377,749.9887184290457,725.0548085458405,747.9191284179688,18240414,-27.75210123999884,7.112201677614766
2021-11-24 00:00:00+05:30,BHARTIARTL.NS,752.9453099603035,770.4877410153642,745.3074485045543,747.9191284179688,21653712,-27.75210123999884,7.112201677614766
2021-11-25 00:00:00+05:30,BHARTIARTL.NS,748.0669628179929,757.3802386812355,741.9073967909821,754.0787353515625,8483653,-27.98065808354592,7.170775345678609
2021-11-26 00:00:00+05:30,BHARTIARTL.NS,751.9597839665291,751.9597839665291,722.4923974671945,728.0606689453125,11142921,-27.015238179788962,6.923361249004493
2021-11-29 00:00:00+05:30,BHARTIARTL.NS,741.1189628769862,744.0755544842082,716.5792284762393,728.6519775390625,15885643,-27.037179129464285,6.9289841911284
2021-11-30 00:00:00+05:30,BHARTIARTL.NS,729.292568805248,739.3449919191814,712.1936387190633,717.7125854492188,14272616,-26.63126476620478,6.824958020627793
2021-12-01 00:00:00+05:30,BHARTIARTL.NS,722.3938299266885,726.7301880279784,707.8572555864174,711.7993774414062,10488561,-26.411850739940864,6.768727438583171
2021-12-02 00:00:00+05:30,BHARTIARTL.NS,713.4255151019939,725.0547623536569,703.8165932375767,721.9503173828125,11507427,-26.788508993796384,6.8652559659833825
2021-12-03 00:00:00+05:30,BHARTIARTL.NS,719.4372649315864,724.0200058169538,705.9354850524687,707.955810546875,11024093,-26.26923230229592,6.732177734375
2021-12-06 00:00:00+05:30,BHARTIARTL.NS,707.6108884412744,711.4544813947249,683.8103031606153,687.5060424804688,8804487,-25.510428292410715,6.537714363640822
2021-12-07 00:00:00+05:30,BHARTIARTL.NS,692.1873328753529,695.4888961905009,684.0567061298225,688.7379760742188,10238693,-25.556140114071198,6.549429213334146
2021-12-08 00:00:00+05:30,BHARTIARTL.NS,694.7990260832577,708.5964535515777,692.1380816125368,704.8021850585938,8296393,-26.152214658945965,6.702188903181759
2021-12-09 00:00:00+05:30,BHARTIARTL.NS,706.4282446775027,713.4748117565276,700.7121798539619,703.6195068359375,9069515,-26.108330494839983,6.690942438531167
2021-12-10 00:00:00+05:30,BHARTIARTL.NS,700.7121510112968,708.497865638891,696.7700292053261,700.41650390625,4251339,-25.98948066442486,6.660484061489635
2021-12-13 00:00:00+05:30,BHARTIARTL.NS,704.6542893453673,708.0051170198402,688.2451828823264,692.9264526367188,9896899,-25.711556684108302,6.5892587736470025
2021-12-14 00:00:00+05:30,BHARTIARTL.NS,690.8569066188552,696.0802064359281,678.4392459101906,681.5928955078125,9275631,-25.291016530902134,6.481484361998978
2021-12-15 00:00:00+05:30,BHARTIARTL.NS,681.7407517648728,684.8451970299551,674.2014190651075,675.5319213867188,7674319,-25.06611953197472,6.423848624826158
2021-12-16 00:00:00+05:30,BHARTIARTL.NS,679.9175368505082,679.9175368505082,667.7954632073561,671.54052734375,9633006,-24.918015856910948,6.385893185087011
2021-12-17 00:00:00+05:30,BHARTIARTL.NS,671.1462911141956,675.7782966368688,651.5342095010092,656.41259765625,13850460,-24.356682658859,6.242036873870768
2021-12-20 00:00:00+05:30,BHARTIARTL.NS,649.6124653947295,651.5835264319256,635.7657134868191,648.7254638671875,11812939,-24.07144578356911,6.168937465454427
2021-12-21 00:00:00+05:30,BHARTIARTL.NS,654.3430208055556,661.1924701595325,649.6617506923213,657.348876953125,8084499,-24.39142400568182,6.25094025250214
2021-12-22 00:00:00+05:30,BHARTIARTL.NS,657.3488738334017,676.0739541974717,657.3488738334017,674.842041015625,8522226,-25.040521002435067,6.4172883322140075
2021-12-23 00:00:00+05:30,BHARTIARTL.NS,679.0304587685602,679.0304587685602,665.7257981105404,668.9287719726562,5602466,-24.821104711415817,6.361057169766606
2021-12-24 00:00:00+05:30,BHARTIARTL.NS,672.2303350004497,672.9694828809597,662.9171198276292,667.25341796875,3756020,-24.758939442254174,6.345125693883131
2021-12-27 00:00:00+05:30,BHARTIARTL.NS,665.1838166418503,668.53458421859,658.9749865816493,665.9722290039062,3658572,-24.711399963039195,6.332942459147073
2021-12-28 00:00:00+05:30,BHARTIARTL.NS,670.0129038371141,673.6101143167272,665.2823693441505,670.2100219726562,3892590,-24.86864645538613,6.373240984905442
2021-12-29 00:00:00+05:30,BHARTIARTL.NS,670.1115162763068,673.6101377337683,665.2331279740945,667.0563354492188,3847574,-24.751626547280846,6.343251573309422
2021-12-30 00:00:00+05:30,BHARTIARTL.NS,667.6968733126274,675.8767639368314,664.4446348899926,669.5200805664062,5701612,-24.843045661091143,6.3666801118905125
2021-12-31 00:00:00+05:30,BHARTIARTL.NS,670.6535230130124,684.0567141072078,670.160757749961,673.90576171875,4598628,-25.005779655612244,6.408384953582636
2022-01-03 00:00:00+05:30,BHARTIARTL.NS,677.847884366811,682.5784188654968,673.2158788600105,681.2972412109375,2939833,89.5265757176002,5.730966026336958
2022-01-04 00:00:00+05:30,BHARTIARTL.NS,682.2335056092047,693.0743413790874,680.4102981996192,687.3582763671875,6473875,90.32303237413764,5.7819505077993565
2022-01-05 00:00:00+05:30,BHARTIARTL.NS,690.7582782722264,692.5814854431153,681.7406510925293,689.8712768554688,4586105,90.6532558285767,5.803089475567536
2022-01-06 00:00:00+05:30,BHARTIARTL.NS,691.8423698410732,710.0746830064006,689.871308958335,700.120849609375,21642414,92.00011164380749,5.889307281370921
