Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2021-11-12 00:00:00+05:30,RELIANCE.NS,1166.8341143599362,1183.1558903622874,1164.1479186502786,1180.58349609375,8712341,30.978312676298874,2.3071339158776456
2021-11-15 00:00:00+05:30,RELIANCE.NS,1183.7249316363948,1184.7266251966928,1170.0665906623797,1173.6177978515625,4803269,30.795533924207884,2.293521326242525
2021-11-16 00:00:00+05:30,RELIANCE.NS,1170.9999270666306,1172.3430250107365,1135.9207810405958,1146.3466796875,11337581,30.079944363356073,2.240227237473374
2021-11-17 00:00:00+05:30,RELIANCE.NS,1137.718976772569,1137.718976772569,1120.4411487317593,1121.8070068359375,10202029,29.4360274687992,2.1922710262373952
2021-11-18 00:00:00+05:30,RELIANCE.NS,1119.98593718189,1133.189072973836,1115.4559169417757,1126.0411376953125,8505625,29.54713035149075,2.2005454997856453
2021-11-22 00:00:00+05:30,RELIANCE.NS,1109.1048437893141,1114.9779620424274,1070.3605678907263,1076.1654052734375,24124307,28.238399508618144,2.103076752991807
2021-11-23 00:00:00+05:30,RELIANCE.NS,1062.1882107341878,1093.2383017373597,1051.2388261427723,1086.2269287109375,25326999,28.50241219393696,2.1227393029468598
2021-11-24 00:00:00+05:30,RELIANCE.NS,1083.563657228099,1097.176477789676,1066.9687570879094,1070.542724609375,16820296,28.090861312237603,2.092088731135555
2021-11-25 00:00:00+05:30,RELIANCE.NS,1080.3767020833454,1139.1076394477914,1073.1604863931236,1134.9873046875,42401936,29.781876270991866,2.2180283846074924
2021-11-26 00:00:00+05:30,RELIANCE.NS,1123.5370946783698,1127.9988338507933,1093.3521346102275,1098.40576171875,15763138,28.82198272681055,2.146539566783432
2021-11-29 00:00:00+05:30,RELIANCE.NS,1110.4707401034923,1138.1972301551627,1092.259496751741,1111.5633544921875,24325354,29.16723575156619,2.1722525541658118
2021-11-30 00:00:00+05:30,RELIANCE.NS,1123.628143583682,1127.2248713780646,1087.592825622319,1095.127685546875,32172299,28.735966558564026,2.1401334457932717
2021-12-01 00:00:00+05:30,RELIANCE.NS,1107.6933272741867,1126.3597734844232,1104.0965997559704,1123.1728515625,10104610,29.47186700505117,2.194940203557679
2021-12-02 00:00:00+05:30,RELIANCE.NS,1124.4019972172175,1136.466875960801,1120.7142286491066,1130.388916015625,12720411,29.661215324471925,2.2090420668261808
2021-12-03 00:00:00+05:30,RELIANCE.NS,1137.468591982129,1137.514112556416,1092.6691213957636,1096.4251708984375,19222481,28.77001235629592,2.142669033043008
2021-12-06 00:00:00+05:30,RELIANCE.NS,1099.953810659452,1104.0512651887088,1073.1606126944312,1075.641845703125,10332254,28.224661393417083,2.1020535961836293
2021-12-07 00:00:00+05:30,RELIANCE.NS,1081.810727831491,1094.4901339735677,1074.4579511803995,1084.40576171875,11235122,28.4546250778995,2.1191803203352486
