Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2021-11-12 00:00:00+05:30,SBIN.NS,486.3664139658844,487.3163483681615,477.53203562058616,485.74896240234375,19836221,21.239569847063564,1.8823831133592084
2021-11-15 00:00:00+05:30,SBIN.NS,486.74642117761624,490.0711916556617,480.1918504719968,481.18927001953125,13328183,21.040195453411947,1.8647133114494525
2021-11-16 00:00:00+05:30,SBIN.NS,481.9967433989165,481.9967433989165,468.79266008799493,470.31256103515625,19553216,20.56460695387653,1.822563693218974
2021-11-17 00:00:00+05:30,SBIN.NS,469.1251020877455,480.0968326446404,466.4177832910698,473.2098083496094,20488483,20.691290264521616,1.8337911581073798
2021-11-18 00:00:00+05:30,SBIN.NS,474.11229080135433,480.85683120863945,467.65271913379587,478.57696533203125,22471070,20.92597137437828,1.854590061352572
2021-11-22 00:00:00+05:30,SBIN.NS,480.6667843701561,480.6667843701561,453.5936552109675,462.0480651855469,28800269,20.20323853019444,1.7905369702985734
2021-11-23 00:00:00+05:30,SBIN.NS,460.9556661219037,470.59749445304686,455.96851053789544,468.3651428222656,20000371,20.479455304865134,1.815017023143831
2021-11-24 00:00:00+05:30,SBIN.NS,470.9774644076135,474.9672004875882,464.56540720103106,468.46014404296875,13963769,20.48360927166457,1.815385173582518
2021-11-25 00:00:00+05:30,SBIN.NS,465.4678735838767,470.6450278553318,461.9531045752212,465.9903259277344,12894211,20.375615475633335,1.805814090012534
2021-11-26 00:00:00+05:30,SBIN.NS,461.9055886831091,463.4729745999814,443.71435124550794,446.9441223144531,26305817,19.542812519215264,1.7320058993003413
2021-11-29 00:00:00+05:30,SBIN.NS,446.46915628247746,453.831147689263,431.55517499801397,441.8144836425781,22407465,19.318516993553917,1.712127431283
2021-11-30 00:00:00+05:30,SBIN.NS,444.56933298399304,453.35622685173223,435.0699882621128,437.4923095703125,23026652,19.129528184097616,1.6953780646010947
2021-12-01 00:00:00+05:30,SBIN.NS,441.1970196917367,453.356167754868,440.7695376390964,451.5037841796875,17156956,19.742185578473435,1.7496755829478299
2021-12-02 00:00:00+05:30,SBIN.NS,450.7438773549078,454.21113215200603,447.371621796709,453.11871337890625,12962679,19.812799010883527,1.7559337856187027
2021-12-03 00:00:00+05:30,SBIN.NS,451.9312915408162,457.39341434976984,446.5166538560615,449.4614562988281,16653993,19.652883965842943,1.7417611172208025
2021-12-06 00:00:00+05:30,SBIN.NS,449.46147728228283,453.11873069695906,440.579584415126,442.0044860839844,14353300,19.326824927152792,1.7128637321603735
2021-12-07 00:00:00+05:30,SBIN.NS,445.70923223188134,455.6835434353724,445.70923223188134,452.833740234375,13644942,19.800338444878662,1.7548294525649097
2021-12-08 00:00:00+05:30,SBIN.NS,456.8234509363847,467.747696626642,456.2059993692227,466.94024658203125,20397660,20.417151140447366,1.8094952396125992
2021-12-09 00:00:00+05:30,SBIN.NS,467.6526794624928,468.7926123040956,461.76310375340205,464.1854248046875,12560970,20.296695444017818,1.7988197047265548
2021-12-10 00:00:00+05:30,SBIN.NS,464.0429513156117,471.11997414445125,460.14821450355964,469.93255615234375,13261408,20.54799108667878,1.8210910914642269
2021-12-13 00:00:00+05:30,SBIN.NS,472.82984963930073,475.39468412624166,462.00060323053395,463.37799072265625,14047645,20.261390062206218,1.795690721653386
2021-12-14 00:00:00+05:30,SBIN.NS,461.6681329013544,465.8003534690901,457.6783967001548,464.0904541015625,11642447,20.292542811611828,1.7984516725501356
2021-12-15 00:00:00+05:30,SBIN.NS,465.46783800956894,466.4177723728538,459.29326464821753,460.5281677246094,8639835,20.136780398977233,1.7846470363286548
2021-12-16 00:00:00+05:30,SBIN.NS,463.90048307155627,465.9903214164534,454.3061395640569,457.0609436035156,11107781,19.985174621928973,1.7712107870703957
2021-12-17 00:00:00+05:30,SBIN.NS,456.0160307542739,457.2984480867887,443.1444302809013,444.37933349609375,12648603,19.43066609077804,1.722066783553938
2021-12-20 00:00:00+05:30,SBIN.NS,436.019886223515,440.7695581867342,420.82093594121386,426.7105407714844,22336114,18.65809098257474,1.6535963602847679
2021-12-21 00:00:00+05:30,SBIN.NS,434.16750945919716,435.30744234435764,422.2458442380076,423.6707458496094,16617447,18.52517472014033,1.6418164923449308
2021-12-22 00:00:00+05:30,SBIN.NS,427.4704961601811,434.4050059464558,426.52056172426956,433.0276184082031,13102553,18.934307757245435,1.6780764131300256
