Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2021-11-12 00:00:00+05:30,ITC.NS,207.3274950695312,209.79354445952688,205.4891646057943,208.85195922851562,11855531,19.721620323750294,4.486615665489058
2021-11-15 00:00:00+05:30,ITC.NS,209.79354424407802,214.3221104013414,209.03131900699177,213.51504516601562,38755267,20.161949496318755,4.586789369839219
2021-11-16 00:00:00+05:30,ITC.NS,214.36696033238005,214.90499928644542,210.73513923863922,211.138671875,14675969,19.93755164069877,4.535739460257788
2021-11-17 00:00:00+05:30,ITC.NS,211.6318991388309,219.92679349067066,211.3180327981648,214.7705078125,46697822,20.2805012098678,4.6137595663265305
2021-11-18 00:00:00+05:30,ITC.NS,215.21886821546053,217.9091040681538,211.90091340045495,212.9770050048828,20226071,20.111143059951164,4.575231041995335
2021-11-22 00:00:00+05:30,ITC.NS,213.3357198399419,215.8914496391881,205.84790414755577,207.05850219726562,22574227,19.552266496436793,4.448088124538467
2021-11-23 00:00:00+05:30,ITC.NS,205.48916621890766,208.67261455672357,205.48916621890766,207.6862030029297,13433385,19.61153947147589,4.461572567195053
2021-11-24 00:00:00+05:30,ITC.NS,208.44842844269294,208.67261475284496,203.51632961934865,204.1888885498047,14139854,19.281292592049546,4.3864422889324315
2021-11-25 00:00:00+05:30,ITC.NS,203.5611980016198,208.22427116632883,202.44026629456243,207.41720581054688,23904846,19.586138414593663,4.4557938949634135
2021-11-26 00:00:00+05:30,ITC.NS,205.26500311930639,206.29626847159463,200.0638910871494,200.87095642089844,27027022,18.96798455343706,4.315165551469354
2021-11-29 00:00:00+05:30,ITC.NS,199.0774620176707,200.55708632963808,197.46331769709408,198.62908935546875,22132952,18.756287946692044,4.26700514190051
2021-11-30 00:00:00+05:30,ITC.NS,199.07745503676668,201.9470372375841,197.28396445084985,198.31521606445312,23503453,18.726649297870928,4.260262428881915
2021-12-01 00:00:00+05:30,ITC.NS,199.07745771376162,200.24322934693313,197.82201976003685,198.98777770996094,12995800,18.790158423981204,4.274710584531921
2021-12-02 00:00:00+05:30,ITC.NS,198.9877554007294,202.7989225197678,198.4497164879892,202.17120361328125,15904846,19.090765213718722,4.343097821982411
2021-12-03 00:00:00+05:30,ITC.NS,201.76768240018936,202.84377396967437,198.4945676923294,198.76358032226562,13794647,18.768987754699303,4.269894314119562
2021-12-06 00:00:00+05:30,ITC.NS,198.76359761148328,199.25681028134574,195.04210995235815,195.4008026123047,13138355,18.45144500588335,4.197654191456599
2021-12-07 00:00:00+05:30,ITC.NS,196.29754747743195,199.03262347355948,195.5801621592491,197.86685180664062,8903842,18.684310841042553,4.2506305436442675
2021-12-08 00:00:00+05:30,ITC.NS,198.18071337875313,202.35057359419258,198.18071337875313,201.7228546142578,9861847,19.048428197758057,4.333466264538299
2021-12-09 00:00:00+05:30,ITC.NS,199.97420512661617,212.03542686957647,199.97420512661617,211.09384155273438,38241864,19.93331837136302,4.534776402851437
2021-12-10 00:00:00+05:30,ITC.NS,211.81123919690594,214.27728879604769,209.61421592704735,211.72157287597656,35162889,19.99259422813754,4.548261501095093
2021-12-13 00:00:00+05:30,ITC.NS,213.4253935642254,214.09795257755803,209.97291848915188,210.37646484375,22054342,19.865577416784703,4.519365517588614
2021-12-14 00:00:00+05:30,ITC.NS,210.7351358639605,212.6183063811499,204.0543864210928,204.9959716796875,37508445,19.357504407902503,4.403780272388561
2021-12-15 00:00:00+05:30,ITC.NS,206.2514028653288,208.2242396343479,200.3328788750252,200.915771484375,34653042,18.9722163819051,4.31612828108217
2021-12-16 00:00:00+05:30,ITC.NS,202.66443738193948,202.79894370336305,198.00136456820803,199.884521484375,24199205,18.874836778505667,4.293974682800752
2021-12-17 00:00:00+05:30,ITC.NS,199.79483745970273,199.8396774572862,194.36952615000828,195.44561767578125,29683982,18.455676834351394,4.198616921069415
2021-12-20 00:00:00+05:30,ITC.NS,193.92116371115026,193.92116371115026,188.13715948392948,190.46868896484375,37340790,17.98571189469724,4.091701159287728
2021-12-21 00:00:00+05:30,ITC.NS,191.9034827378217,193.20376060850808,189.25808699747768,190.55836486816406,19395604,17.994179874236455,4.0936276018939655
2021-12-22 00:00:00+05:30,ITC.NS,191.90347577940744,192.08282208554272,189.3029201323307,190.1099853515625,17239484,17.95183997654037,4.083995388862782
2021-12-23 00:00:00+05:30,ITC.NS,191.81380510691938,195.89399876521432,191.18608616331557,194.8627471923828,22209720,18.400637128648047,4.18609553581918
2021-12-24 00:00:00+05:30,ITC.NS,195.49046325683594,197.6874863687153,194.10050539152564,195.49046325683594,16581585,18.459911544554856,4.199580306269301
2021-12-27 00:00:00+05:30,ITC.NS,195.8491545638668,195.89399456242936,193.3831051586369,195.08692932128906,8153106,18.421806357062234,4.190911478438004
2021-12-28 00:00:00+05:30,ITC.NS,195.49045075800572,197.82199371740865,195.49045075800572,197.3287811279297,11568803,18.633501522939536,4.239071560213312
2021-12-29 00:00:00+05:30,ITC.NS,197.2839594822304,197.55298579999192,193.9660047184968,194.36953735351562,11480954,18.354063961616205,4.175500265381646
2021-12-30 00:00:00+05:30,ITC.NS,194.23502833605096,195.40078622473325,193.24860307905408,193.6969757080078,9741198,18.290554835505933,4.1610521097316395
2021-12-31 00:00:00+05:30,ITC.NS,194.50404356755988,196.20786779031405,193.83148461513642,195.53530883789062,7583815,18.464146254758322,4.2005436914691865
2022-01-03 00:00:00+05:30,ITC.NS,195.53532808940207,197.14947247078896,194.6385827312147,196.47691345214844,7765495,16.078307156476956,4.029469102792216
2022-01-04 00:00:00+05:30,ITC.NS,196.83558923242853,198.80842611450961,196.43205659251944,197.50814819335938,9050253,16.162696251502403,4.05061829764888
2022-01-05 00:00:00+05:30,ITC.NS,196.97008173806535,198.62906586531793,196.07333651971177,197.77716064453125,11230588,16.184710363709595,4.056135370068319
2022-01-06 00:00:00+05:30,ITC.NS,196.38722090701117,197.6426588550356,195.6698219296055,196.11819458007812,8950589,16.04895209329608,4.022112276047542
2022-01-07 00:00:00+05:30,ITC.NS,197.10461849252337,197.8668437829958,195.04210157826466,195.8491668701172,8855041,16.026936732415482,4.016594890691493
2022-01-10 00:00:00+05:30,ITC.NS,197.19431296826204,201.49869373364996,196.2975675456083,200.24325561523438,15841299,16.386518462785137,4.106711558967071
2022-01-11 00:00:00+05:30,ITC.NS,200.28805960814188,201.0951248701078,198.3600490861727,199.03260803222656,8020695,16.28744746581232,4.081882855459938
2022-01-12 00:00:00+05:30,ITC.NS,199.52582893414396,200.5570805542125,198.71876363872053,199.75001525878906,13158894,16.346155094827253,4.096595883076068
2022-01-13 00:00:00+05:30,ITC.NS,200.78127083738121,202.48509514822436,199.75001919698093,200.82611083984375,11501088,16.434215289676246,4.1186651115636534
2022-01-14 00:00:00+05:30,ITC.NS,200.82609162559163,201.5883305447839,199.34646746862583,199.61549377441406,10569725,16.33514679005025,4.093837033929739
2022-01-17 00:00:00+05:30,ITC.NS,199.6155211340748,202.30575719419306,198.49458944235886,201.4090118408203,12318313,16.481915862587584,4.130619602970064
2022-01-18 00:00:00+05:30,ITC.NS,201.40900263595918,203.83021224276104,197.55299505603523,197.95652770996094,14394097,16.199388519636738,4.0598139399089614
2022-01-19 00:00:00+05:30,ITC.NS,197.95651672843817,199.43614093850036,196.1181862033707,197.5978240966797,11473796,16.170034705129268,4.052457426100896
2022-01-20 00:00:00+05:30,ITC.NS,197.77716910104667,199.2119533018129,195.49046595982142,196.16302490234375,17329896,16.05262069577281,4.023031683805245
2022-01-21 00:00:00+05:30,ITC.NS,195.9388276174447,197.732318030419,193.6969646012268,194.6385498046875,16586264,15.927868232789484,3.9917668130575783
2022-01-24 00:00:00+05:30,ITC.NS,194.63854578167084,195.26626467658824,189.12355466581752,189.93063354492188,17354942,15.542605036409318,3.895213977541466
2022-01-25 00:00:00+05:30,ITC.NS,190.1099989924785,192.53120850714836,187.9129757973752,192.17251586914062,18322935,15.726065128407578,3.9411918759052633
2022-01-27 00:00:00+05:30,ITC.NS,189.43742638132213,193.24859353928954,189.30292007257464,192.4415283203125,23149684,15.74807924061477,3.946708948324703
2022-01-28 00:00:00+05:30,ITC.NS,192.88991174254315,196.61139911451343,192.88991174254315,195.13177490234375,15276991,15.968230352073956,4.001882176011972
2022-01-31 00:00:00+05:30,ITC.NS,195.93885355491332,197.95653053660007,194.68341557294067,197.46331787109375,15039006,16.159027649025674,4.049698889891176
2022-02-01 00:00:00+05:30,ITC.NS,198.18070359130593,205.17531939588372,196.52171937753698,204.23373413085938,43207074,16.71307153280355,4.1885507409938345
2022-02-02 00:00:00+05:30,ITC.NS,206.25141594861952,209.2106781314883,205.3546706618864,208.17941284179688,41130638,17.03595849769205,4.269471141136114
2022-02-03 00:00:00+05:30,ITC.NS,208.179411220513,210.91448706039796,207.86555858254897,210.24192810058594,27845963,17.20474043376317,4.311770469659269
2022-02-04 00:00:00+05:30,ITC.NS,212.75280226387545,213.87373378265247,207.64135727490154,210.10740661621094,56705951,17.193732128986163,4.30901162051294
2022-02-07 00:00:00+05:30,ITC.NS,209.8383903316281,210.5109492749987,204.906291413577,206.43075561523438,24171083,16.89286052497826,4.23360860572671
2022-02-08 00:00:00+05:30,ITC.NS,206.5204548916855,208.31394557475136,205.39952321476932,207.3723602294922,16201280,16.96991491239707,4.252919610941185
2022-02-09 00:00:00+05:30,ITC.NS,208.31392049631555,208.94163942316936,205.13047218047205,206.3859100341797,11893807,16.889190673828125,4.232688885032397
2022-02-10 00:00:00+05:30,ITC.NS,205.08564030321412,209.3003403312668,204.23373503423224,208.2690887451172,19563580,17.04329695131892,4.271310269588129
2022-02-11 00:00:00+05:30,ITC.NS,208.04490790669172,209.2106795238528,206.0720709993984,208.4484405517578,18096561,17.05797385857265,4.274988526492162
