Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2021-11-11 00:00:00+05:30,INFY.NS,1610.874759787064,1617.1957888595648,1588.6119288179314,1611.2001953125,4731349,24.802958671682575,618.5029540547025
2021-11-12 00:00:00+05:30,INFY.NS,1620.2168118157374,1657.259611812744,1615.6155530054455,1654.7962646484375,5069009,25.474080428701317,635.2384893084213
2021-11-15 00:00:00+05:30,INFY.NS,1656.562530466256,1673.2016136518207,1650.4274805771154,1661.2568359375,4354074,25.573535035983685,637.71855506238
2021-11-16 00:00:00+05:30,INFY.NS,1663.9060421636011,1681.5210914672814,1651.821808337832,1666.0440673828125,6034233,25.6472301013364,639.5562638705615
2021-11-17 00:00:00+05:30,INFY.NS,1666.2762284041607,1675.0604902481016,1655.2608952246014,1661.535400390625,4732492,25.577823281875386,637.8254895933302
2021-11-18 00:00:00+05:30,INFY.NS,1656.0975909114404,1663.3945856547803,1635.0896398363295,1654.0526123046875,4326924,25.462632578582014,634.953018159189
2021-11-22 00:00:00+05:30,INFY.NS,1658.3284887502641,1659.629890303395,1627.7925860771077,1635.46142578125,6621839,25.176438204760625,627.8162862883877
2021-11-23 00:00:00+05:30,INFY.NS,1612.873383850347,1624.1675174831687,1589.541539502772,1614.546630859375,8436160,24.854473997219444,619.7875742262476
2021-11-24 00:00:00+05:30,INFY.NS,1617.428067765146,1617.8928459455383,1569.0911370043484,1576.527587890625,7333061,24.26920547861184,605.1929320117563
2021-11-25 00:00:00+05:30,INFY.NS,1580.245906757248,1604.6002394611276,1577.4107143007454,1601.0679931640625,4476260,24.646982653387663,614.6134330764155
2021-11-26 00:00:00+05:30,INFY.NS,1582.6161956120789,1597.3031177343448,1565.3728800778351,1572.4840087890625,4494181,24.20695826337843,603.6406943528071
2021-11-29 00:00:00+05:30,INFY.NS,1571.8800448228003,1591.400731364065,1551.5692579491158,1576.8531494140625,3942776,24.27421720157116,605.3179076445538
2021-11-30 00:00:00+05:30,INFY.NS,1584.4752552472883,1608.0394850360556,1580.2922518479368,1592.004638671875,14808963,24.507460570687734,611.134218300144
2021-12-01 00:00:00+05:30,INFY.NS,1594.189246423505,1619.1943365980987,1592.3301335996875,1594.0963134765625,5193264,24.539659998099793,611.9371644823657
2021-12-02 00:00:00+05:30,INFY.NS,1594.1891745260887,1627.1884256605936,1590.7962710813922,1625.096923828125,5559574,25.01688614267434,623.8375907209693
2021-12-03 00:00:00+05:30,INFY.NS,1646.337287310953,1660.7919344557472,1610.5029568274374,1613.2916259765625,6754012,24.83515434077221,619.3058065169146
2021-12-06 00:00:00+05:30,INFY.NS,1608.132638214941,1611.8043407576272,1572.3447153413713,1575.8770751953125,3991449,24.25919142849927,604.9432150461852
2021-12-07 00:00:00+05:30,INFY.NS,1581.2684514650211,1603.3919403224459,1574.6686233765233,1591.0753173828125,4202122,24.49315451636103,610.7774730836132
2021-12-08 00:00:00+05:30,INFY.NS,1610.9213176116616,1635.833475701829,1610.5494723397758,1629.8377685546875,3029169,25.089867126765512,625.6574927273273
2021-12-09 00:00:00+05:30,INFY.NS,1635.089593914849,1644.7570024969375,1619.2871362135684,1639.22607421875,2082171,25.23439153661869,629.2614488363723
2021-12-10 00:00:00+05:30,INFY.NS,1636.019066629956,1639.5049027094233,1623.005278599945,1635.3218994140625,1823469,25.174290323492343,627.762725302903
2021-12-13 00:00:00+05:30,INFY.NS,1642.572572953056,1646.569597124937,1616.3126063965358,1621.75048828125,4040584,24.965370817137472,622.5529705494242
2021-12-14 00:00:00+05:30,INFY.NS,1608.969216283347,1638.8079544153795,1589.866786627558,1628.7222900390625,4768144,25.072695351586557,625.2292860034789
2021-12-15 00:00:00+05:30,INFY.NS,1622.0758753382063,1624.8180212575896,1599.9523882115743,1612.03662109375,3053149,24.815834684324972,618.8240388075816
2021-12-16 00:00:00+05:30,INFY.NS,1638.482639488067,1652.3794625198848,1634.160179459072,1646.8021240234375,4481031,25.351017919080014,632.1697213141795
2021-12-17 00:00:00+05:30,INFY.NS,1691.792663418922,1712.2429044053047,1679.476041006669,1692.582763671875,18887243,26.05576914519512,649.7438632137716
2021-12-20 00:00:00+05:30,INFY.NS,1674.781644797749,1700.7628130862433,1661.396124019716,1672.178955078125,5773891,25.74167110649823,641.9113071317179
2021-12-21 00:00:00+05:30,INFY.NS,1674.1308570048961,1708.524439297612,1674.1308570048961,1683.984130859375,5353584,25.923401029239148,646.4430444757678
2021-12-22 00:00:00+05:30,INFY.NS,1696.440411328864,1700.298093040654,1684.6815003040351,1696.1614990234375,4156428,26.110860514523363,651.1176579744482
2021-12-23 00:00:00+05:30,INFY.NS,1702.2501087402304,1730.462121977869,1698.2994941533932,1726.743896484375,4112933,26.58164865277671,662.8575418366123
